TIMESTEP,SID1003MEAN(mm),SID1003MINIMUM(mm),SID1003MAXIMUM(mm),SID1003VARIANCE(mm^2),SID1003STD_DEV(mm),SID1003SUM,SID1003COUNT
1916-11-01T00:00:00Z,15.610009,0,232.3,1211.0228,34.799755,10038.188,10571
1916-12-01T00:00:00Z,12.171888,0,177.3,697.02045,26.401146,10038.188,10571
1917-01-01T00:00:00Z,2.682486,0,147,170.93454,13.074194,10038.188,10571
1917-02-01T00:00:00Z,21.672092,0,200.1,1165.6615,34.141785,10038.188,10571
1917-03-01T00:00:00Z,79.524055,0,440,8559.165,92.515755,10038.188,10571
1917-04-01T00:00:00Z,61.198967,0,723.9,19002.654,137.85011,10038.188,10571
1917-05-01T00:00:00Z,12.954299,0,897.60004,5752.1953,75.84323,10038.188,10571
1917-06-01T00:00:00Z,0.5317527,0,505.2,163.96004,12.8046875,10038.188,10571
1917-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1917-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1917-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1917-10-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1917-11-01T00:00:00Z,55.180202,0,395,5697.1943,75.47976,10038.188,10571
1917-12-01T00:00:00Z,33.171875,0,297.6,2541.151,50.40983,10038.188,10571
1918-01-01T00:00:00Z,21.911621,0,316.7,1994.1742,44.656178,10038.188,10571
1918-02-01T00:00:00Z,69.85573,0,349.5,5200.753,72.11624,10038.188,10571
1918-03-01T00:00:00Z,40.05972,0,384.1,3966.0264,62.976395,10038.188,10571
1918-04-01T00:00:00Z,2.1936815,0,444.7,538.47064,23.20497,10038.188,10571
1918-05-01T00:00:00Z,0.14494924,0,232.7,22.696692,4.7641044,10038.188,10571
1918-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1918-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1918-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1918-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1918-10-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1918-11-01T00:00:00Z,2.5082057,0,201,164.63118,12.830869,10038.188,10571
1918-12-01T00:00:00Z,15.962229,0,222.7,1096.8431,33.11862,10038.188,10571
1919-01-01T00:00:00Z,128.16252,0,534,13877.642,117.8034,10038.188,10571
1919-02-01T00:00:00Z,136.72098,0,438.7,11069.822,105.21323,10038.188,10571
1919-03-01T00:00:00Z,75.45048,0,498.80002,10980.314,104.786995,10038.188,10571
1919-04-01T00:00:00Z,55.2182,0,838.4,19646.258,140.16512,10038.188,10571
1919-05-01T00:00:00Z,7.87475,0,1057.8,4220.872,64.96824,10038.188,10571
1919-06-01T00:00:00Z,0.004151876,0,27.9,0.08591646,0.2931151,10038.188,10571
1919-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1919-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1919-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1919-10-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1919-11-01T00:00:00Z,3.9127336,0,219.1,280.42038,16.745756,10038.188,10571
1919-12-01T00:00:00Z,53.693398,0,342.4,4218.9604,64.95352,10038.188,10571
1920-01-01T00:00:00Z,1.5831537,0,115.6,77.91757,8.827093,10038.188,10571
1920-02-01T00:00:00Z,0.0657758,0,42.100002,1.300461,1.1403776,10038.188,10571
1920-03-01T00:00:00Z,25.375765,0,325.5,2478.2974,49.7825,10038.188,10571
1920-04-01T00:00:00Z,5.190874,0,457.4,1158.483,34.036495,10038.188,10571
1920-05-01T00:00:00Z,0.4349736,0,433.6,117.39508,10.834901,10038.188,10571
1920-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1920-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1920-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1920-09-01T00:00:00Z,0.08774767,0,81.200005,5.0374556,2.2444277,10038.188,10571
1920-10-01T00:00:00Z,17.932835,0,306,1469.816,38.33818,10038.188,10571
1920-11-01T00:00:00Z,111.57052,0,479.30002,9769.508,98.84082,10038.188,10571
1920-12-01T00:00:00Z,208.62439,0,518.4,18153.197,134.73381,10038.188,10571
1921-01-01T00:00:00Z,105.64202,0,421.7,8850.968,94.07958,10038.188,10571
1921-02-01T00:00:00Z,117.52774,0,592,16315.686,127.73287,10038.188,10571
1921-03-01T00:00:00Z,28.788553,0,462.2,4772.926,69.086365,10038.188,10571
1921-04-01T00:00:00Z,5.0850353,0,461.6,1230.3462,35.07629,10038.188,10571
1921-05-01T00:00:00Z,3.4361491,0,846.3,1881.8186,43.379932,10038.188,10571
1921-06-01T00:00:00Z,0.00757988,0,48.3,0.25847474,0.5084041,10038.188,10571
1921-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1921-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1921-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1921-10-01T00:00:00Z,0.06700979,0,74.8,2.5277238,1.5898817,10038.188,10571
1921-11-01T00:00:00Z,137.07231,0,637.9,16570.39,128.72603,10038.188,10571
1921-12-01T00:00:00Z,5.9756484,0,125.8,280.35583,16.74383,10038.188,10571
1922-01-01T00:00:00Z,1.9561371,0,108.3,105.49672,10.271159,10038.188,10571
1922-02-01T00:00:00Z,83.57733,0,353.4,6571.479,81.06466,10038.188,10571
1922-03-01T00:00:00Z,205.69072,0,718.10004,29979.264,173.14522,10038.188,10571
1922-04-01T00:00:00Z,27.98222,0,500,6693.2646,81.81237,10038.188,10571
1922-05-01T00:00:00Z,13.665079,0,984.5,6560.604,80.99756,10038.188,10571
1922-06-01T00:00:00Z,0.10639095,0,225.40001,14.281299,3.7790606,10038.188,10571
1922-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1922-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1922-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1922-10-01T00:00:00Z,0.071703345,0,51.4,2.0824337,1.443064,10038.188,10571
1922-11-01T00:00:00Z,0.6374487,0,194.8,62.55169,7.9089622,10038.188,10571
1922-12-01T00:00:00Z,78.647644,0,279,5325.0645,72.97304,10038.188,10571
1923-01-01T00:00:00Z,43.679577,0,245.1,2898.074,53.833763,10038.188,10571
1923-02-01T00:00:00Z,0.13529284,0,60.100002,4.2999983,2.0736437,10038.188,10571
1923-03-01T00:00:00Z,2.7960033,0,232.6,286.45798,16.92507,10038.188,10571
1923-04-01T00:00:00Z,2.4162402,0,431.6,542.2707,23.286705,10038.188,10571
1923-05-01T00:00:00Z,0.5658551,0,368.5,134.75983,11.60861,10038.188,10571
1923-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1923-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1923-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1923-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1923-10-01T00:00:00Z,0.04282611,0,53.5,1.5253472,1.2350495,10038.188,10571
1923-11-01T00:00:00Z,0.90138644,0,128.8,51.890476,7.2035046,10038.188,10571
1923-12-01T00:00:00Z,21.887785,0,245.7,1469.3878,38.332596,10038.188,10571
1924-01-01T00:00:00Z,0.6026839,0,82.8,23.074318,4.8035736,10038.188,10571
1924-02-01T00:00:00Z,7.690345,0,208.5,574.6919,23.972733,10038.188,10571
1924-03-01T00:00:00Z,0.23751688,0,116.200005,14.064406,3.7502542,10038.188,10571
1924-04-01T00:00:00Z,0.38785765,0,310.9,83.82166,9.155417,10038.188,10571
1924-05-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1924-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1924-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1924-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1924-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1924-10-01T00:00:00Z,92.80755,0,573.3,12304.025,110.92351,10038.188,10571
1924-11-01T00:00:00Z,132.34384,0,560.8,15385.043,124.03646,10038.188,10571
1924-12-01T00:00:00Z,32.04991,0,256.1,1992.7114,44.639797,10038.188,10571
1925-01-01T00:00:00Z,108.440384,0,493.30002,12876.945,113.47663,10038.188,10571
1925-02-01T00:00:00Z,136.07335,0,453.2,12272.3,110.78041,10038.188,10571
1925-03-01T00:00:00Z,3.5965667,0,212.2,420.73636,20.51186,10038.188,10571
1925-04-01T00:00:00Z,30.795862,0,746.5,6172.542,78.56553,10038.188,10571
1925-05-01T00:00:00Z,0.849488,0,493,270.3552,16.44248,10038.188,10571
1925-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1925-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1925-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1925-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1925-10-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1925-11-01T00:00:00Z,7.508771,0,281.7,552.6727,23.508993,10038.188,10571
1925-12-01T00:00:00Z,6.2019324,0,171.90001,377.41718,19.427227,10038.188,10571
1926-01-01T00:00:00Z,12.92906,0,199.3,756.5715,27.505844,10038.188,10571
1926-02-01T00:00:00Z,207.19928,0,674.9,25589.691,159.96779,10038.188,10571
1926-03-01T00:00:00Z,0.37794527,0,251.40001,72.727356,8.528033,10038.188,10571
1926-04-01T00:00:00Z,0.20240286,0,256.2,35.422485,5.951679,10038.188,10571
1926-05-01T00:00:00Z,0.11618559,0,86.9,6.834857,2.614356,10038.188,10571
1926-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1926-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1926-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1926-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1926-10-01T00:00:00Z,11.750564,0,282.4,961.3977,31.006414,10038.188,10571
1926-11-01T00:00:00Z,334.931,0,1068.2001,40539.434,201.34407,10038.188,10571
1926-12-01T00:00:00Z,38.295864,0,268.9,2699.6597,51.95825,10038.188,10571
1927-01-01T00:00:00Z,116.44918,0,433.7,11043.036,105.085846,10038.188,10571
1927-02-01T00:00:00Z,217.303,0,695.60004,23970.17,154.82303,10038.188,10571
1927-03-01T00:00:00Z,15.906305,0,349.30002,1644.0692,40.547123,10038.188,10571
1927-04-01T00:00:00Z,3.0732398,0,462.4,818.6412,28.611906,10038.188,10571
1927-05-01T00:00:00Z,1.5077555,0,793.5,668.9397,25.863869,10038.188,10571
1927-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1927-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1927-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1927-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1927-10-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1927-11-01T00:00:00Z,114.32689,0,617.7,15682.44,125.22955,10038.188,10571
1927-12-01T00:00:00Z,7.51827,0,162.7,432.40967,20.794462,10038.188,10571
1928-01-01T00:00:00Z,43.814377,0,284.30002,3764.2488,61.353474,10038.188,10571
1928-02-01T00:00:00Z,2.3266487,0,123.3,105.94354,10.292888,10038.188,10571
1928-03-01T00:00:00Z,84.860794,0,535.7,9083.158,95.3056,10038.188,10571
1928-04-01T00:00:00Z,32.53236,0,607.2,3874.04,62.241787,10038.188,10571
1928-05-01T00:00:00Z,0.28683922,0,324,56.75943,7.5338855,10038.188,10571
1928-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1928-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1928-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1928-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1928-10-01T00:00:00Z,0.002663838,0,20.1,0.051882166,0.22777657,10038.188,10571
1928-11-01T00:00:00Z,23.907938,0,282.4,1668.438,40.846516,10038.188,10571
1928-12-01T00:00:00Z,40.709538,0,266.9,2977.7874,54.569107,10038.188,10571
1929-01-01T00:00:00Z,3.8172245,0,142.90001,204.06635,14.285179,10038.188,10571
1929-02-01T00:00:00Z,0.21637039,0,49.5,4.5107875,2.1238616,10038.188,10571
1929-03-01T00:00:00Z,8.837191,0,319.7,1072.4653,32.748516,10038.188,10571
1929-04-01T00:00:00Z,6.0446105,0,396.1,1049.4879,32.3958,10038.188,10571
1929-05-01T00:00:00Z,0.69392884,0,465.4,203.5121,14.265767,10038.188,10571
1929-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1929-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1929-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1929-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1929-10-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1929-11-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1929-12-01T00:00:00Z,127.187836,0,517.2,13465.961,116.04293,10038.188,10571
1930-01-01T00:00:00Z,10.556,0,226.90001,771.34125,27.773031,10038.188,10571
1930-02-01T00:00:00Z,66.8526,0,399.5,7278.3994,85.31354,10038.188,10571
1930-03-01T00:00:00Z,2.4475687,0,205.8,256.39273,16.012268,10038.188,10571
1930-04-01T00:00:00Z,3.2313714,0,599.2,1058.3922,32.53294,10038.188,10571
1930-05-01T00:00:00Z,0.1134034,0,210.2,16.351923,4.0437512,10038.188,10571
1930-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1930-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1930-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1930-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1930-10-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1930-11-01T00:00:00Z,1.3748494,0,228.6,118.37461,10.88001,10038.188,10571
1930-12-01T00:00:00Z,3.8359456,0,140.40001,188.27374,13.721288,10038.188,10571
1931-01-01T00:00:00Z,20.550701,0,232.5,1307.3406,36.157166,10038.188,10571
1931-02-01T00:00:00Z,0.55597264,0,121.6,31.172693,5.583251,10038.188,10571
1931-03-01T00:00:00Z,42.37434,0,475.80002,4376.8223,66.157555,10038.188,10571
1931-04-01T00:00:00Z,0.69444996,0,457.80002,202.06506,14.214959,10038.188,10571
1931-05-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1931-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1931-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1931-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1931-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1931-10-01T00:00:00Z,0.24473904,0,111.8,17.85198,4.2251606,10038.188,10571
1931-11-01T00:00:00Z,59.764133,0,354.7,5593.7075,74.79109,10038.188,10571
1931-12-01T00:00:00Z,194.98608,0,672.2,21360.629,146.15276,10038.188,10571
1932-01-01T00:00:00Z,12.842141,0,204.1,824.8096,28.719498,10038.188,10571
1932-02-01T00:00:00Z,1.0916387,0,113.4,37.676094,6.138086,10038.188,10571
1932-03-01T00:00:00Z,92.33283,0,799.2,19567.61,139.88428,10038.188,10571
1932-04-01T00:00:00Z,16.31007,0,600.5,4561.9673,67.542336,10038.188,10571
1932-05-01T00:00:00Z,3.511221,0,898.8,1765.3524,42.016098,10038.188,10571
1932-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1932-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1932-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1932-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1932-10-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1932-11-01T00:00:00Z,58.55578,0,502.2,7402.731,86.03912,10038.188,10571
1932-12-01T00:00:00Z,44.443268,0,335.5,3779.3232,61.4762,10038.188,10571
1933-01-01T00:00:00Z,56.363064,0,308.30002,4098.161,64.016884,10038.188,10571
1933-02-01T00:00:00Z,4.0307736,0,133.90001,278.59357,16.691122,10038.188,10571
1933-03-01T00:00:00Z,211.10895,0,749.3,34557.895,185.89754,10038.188,10571
1933-04-01T00:00:00Z,23.857714,0,549.5,6545.213,80.90249,10038.188,10571
1933-05-01T00:00:00Z,32.95628,0,1002.2,11812.21,108.68399,10038.188,10571
1933-06-01T00:00:00Z,0.8448581,0,557.60004,290.9782,17.058083,10038.188,10571
1933-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1933-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1933-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1933-10-01T00:00:00Z,0.012571744,0,26.300001,0.20860922,0.45673758,10038.188,10571
1933-11-01T00:00:00Z,0.004385528,0,16.9,0.044755556,0.2115551,10038.188,10571
1933-12-01T00:00:00Z,158.0487,0,511.2,18533.389,136.13739,10038.188,10571
1934-01-01T00:00:00Z,38.312355,0,340,3906.1582,62.499264,10038.188,10571
1934-02-01T00:00:00Z,5.504196,0,195.2,397.74127,19.94345,10038.188,10571
1934-03-01T00:00:00Z,4.0720944,0,463.7,880.7402,29.677267,10038.188,10571
1934-04-01T00:00:00Z,0.49436906,0,347.2,114.0115,10.677617,10038.188,10571
1934-05-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1934-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1934-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1934-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1934-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1934-10-01T00:00:00Z,17.390572,0,329.4,1599.483,39.993538,10038.188,10571
1934-11-01T00:00:00Z,153.6825,0,590.10004,15855.362,125.918076,10038.188,10571
1934-12-01T00:00:00Z,73.29528,0,382,6438.7397,80.24176,10038.188,10571
1935-01-01T00:00:00Z,31.962189,0,255.3,1994.0071,44.65431,10038.188,10571
1935-02-01T00:00:00Z,8.485809,0,166.5,498.8705,22.33541,10038.188,10571
1935-03-01T00:00:00Z,24.778782,0,307.6,2053.7727,45.31857,10038.188,10571
1935-04-01T00:00:00Z,9.121635,0,505.30002,2363.708,48.61798,10038.188,10571
1935-05-01T00:00:00Z,0.7778216,0,503,246.77202,15.708979,10038.188,10571
1935-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1935-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1935-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1935-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1935-10-01T00:00:00Z,0.3725241,0,131.3,22.633549,4.757473,10038.188,10571
1935-11-01T00:00:00Z,1.4607207,0,171.90001,86.402176,9.295277,10038.188,10571
1935-12-01T00:00:00Z,62.070755,0,304.9,4887.1567,69.9082,10038.188,10571
1936-01-01T00:00:00Z,261.7802,0,703.2,30968.742,175.97939,10038.188,10571
1936-02-01T00:00:00Z,106.06686,0,462.9,9961.765,99.80864,10038.188,10571
1936-03-01T00:00:00Z,7.0958443,0,248.90001,809.6363,28.45411,10038.188,10571
1936-04-01T00:00:00Z,9.48572,0,591.4,2804.5752,52.95824,10038.188,10571
1936-05-01T00:00:00Z,2.3664403,0,891.7,1116.1444,33.40875,10038.188,10571
1936-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1936-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1936-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1936-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1936-10-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1936-11-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1936-12-01T00:00:00Z,11.843494,0,225.8,838.28625,28.953173,10038.188,10571
1937-01-01T00:00:00Z,1.3268365,0,120.5,67.04347,8.188007,10038.188,10571
1937-02-01T00:00:00Z,76.47211,0,396.80002,6293.858,79.33384,10038.188,10571
1937-03-01T00:00:00Z,181.15715,0,680.2,25229.172,158.83693,10038.188,10571
1937-04-01T00:00:00Z,120.67831,0,878,32131.72,179.25323,10038.188,10571
1937-05-01T00:00:00Z,16.140165,0,1130,8392.882,91.61267,10038.188,10571
1937-06-01T00:00:00Z,0.048760846,0,153.1,5.202257,2.2808456,10038.188,10571
1937-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1937-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1937-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1937-10-01T00:00:00Z,0.759653,0,145.3,52.985626,7.2791224,10038.188,10571
1937-11-01T00:00:00Z,385.50024,0,995.8,50464.66,224.6434,10038.188,10571
1937-12-01T00:00:00Z,29.233652,0,225.5,1854.4054,43.06281,10038.188,10571
1938-01-01T00:00:00Z,67.03633,0,313.2,4887.616,69.91149,10038.188,10571
1938-02-01T00:00:00Z,269.74588,0,834.7,29358.594,171.3435,10038.188,10571
1938-03-01T00:00:00Z,420.38922,0,1178.4,56919.406,238.57788,10038.188,10571
1938-04-01T00:00:00Z,32.179558,0,590.10004,9823.445,99.1133,10038.188,10571
1938-05-01T00:00:00Z,14.411295,0,1024.6,7606.803,87.21699,10038.188,10571
1938-06-01T00:00:00Z,0.78486305,0,648.7,302.39,17.389364,10038.188,10571
1938-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1938-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1938-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1938-10-01T00:00:00Z,0.02644489,0,35.7,0.72272664,0.8501333,10038.188,10571
1938-11-01T00:00:00Z,21.67492,0,273.80002,1614.2832,40.178143,10038.188,10571
1938-12-01T00:00:00Z,33.69813,0,270.6,2313.4407,48.09824,10038.188,10571
1939-01-01T00:00:00Z,13.027486,0,178.40001,782.33203,27.9702,10038.188,10571
1939-02-01T00:00:00Z,7.040466,0,137.40001,361.46533,19.012241,10038.188,10571
1939-03-01T00:00:00Z,10.602756,0,337.7,1372.3038,37.04462,10038.188,10571
1939-04-01T00:00:00Z,1.0520605,0,512.8,363.80484,19.073668,10038.188,10571
1939-05-01T00:00:00Z,0.00489337,0,25.2,0.10061741,0.31720248,10038.188,10571
1939-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1939-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1939-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1939-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1939-10-01T00:00:00Z,3.86E-04,0,14,0.001808888,0.042531025,10038.188,10571
1939-11-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1939-12-01T00:00:00Z,246.54459,0,724,37070.58,192.53722,10038.188,10571
1940-01-01T00:00:00Z,64.34446,0,416.30002,5845.4146,76.45531,10038.188,10571
1940-02-01T00:00:00Z,245.61978,0,658.10004,25778.678,160.55739,10038.188,10571
1940-03-01T00:00:00Z,26.822178,0,412.6,2425.8003,49.252415,10038.188,10571
1940-04-01T00:00:00Z,1.47406,0,506.1,470.44168,21.689669,10038.188,10571
1940-05-01T00:00:00Z,0.13964333,0,262.30002,25.843443,5.083645,10038.188,10571
1940-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1940-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1940-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1940-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1940-10-01T00:00:00Z,1.5351435,0,152.40001,95.00985,9.747299,10038.188,10571
1940-11-01T00:00:00Z,1.193437,0,154.5,63.219223,7.9510517,10038.188,10571
1940-12-01T00:00:00Z,214.82841,0,605.4,20756.264,144.07034,10038.188,10571
1941-01-01T00:00:00Z,170.8029,0,525.5,16975.375,130.28958,10038.188,10571
1941-02-01T00:00:00Z,48.76873,0,345.2,4063.091,63.742382,10038.188,10571
1941-03-01T00:00:00Z,3.0135543,0,303,362.56842,19.04123,10038.188,10571
1941-04-01T00:00:00Z,1.1410285,0,462.6,355.9813,18.867466,10038.188,10571
1941-05-01T00:00:00Z,0.1842351,0,218.1,23.330696,4.830186,10038.188,10571
1941-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1941-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1941-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1941-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1941-10-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1941-11-01T00:00:00Z,17.517082,0,286.80002,1535.7028,39.18804,10038.188,10571
1941-12-01T00:00:00Z,314.87418,0,760.2,33486.63,182.99352,10038.188,10571
1942-01-01T00:00:00Z,67.90548,0,430.5,7103.4463,84.281944,10038.188,10571
1942-02-01T00:00:00Z,62.305946,0,345.2,4908.0293,70.05733,10038.188,10571
1942-03-01T00:00:00Z,1.1754704,0,165.8,86.68499,9.310477,10038.188,10571
1942-04-01T00:00:00Z,3.5159051,0,440.6,783.3311,27.988052,10038.188,10571
1942-05-01T00:00:00Z,4.9116006,0,751.8,1155.7241,33.99594,10038.188,10571
1942-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1942-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1942-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1942-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1942-10-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1942-11-01T00:00:00Z,236.88028,0,804.4,39619.555,199.04662,10038.188,10571
1942-12-01T00:00:00Z,317.42816,0,969.5,44410.414,210.73778,10038.188,10571
1943-01-01T00:00:00Z,63.639446,0,321.6,4344.416,65.912186,10038.188,10571
1943-02-01T00:00:00Z,6.398245,0,172,350.85013,18.730993,10038.188,10571
1943-03-01T00:00:00Z,18.770973,0,462.6,3454.6353,58.776146,10038.188,10571
1943-04-01T00:00:00Z,7.1354322,0,667.3,1963.0712,44.30656,10038.188,10571
1943-05-01T00:00:00Z,1.2259266,0,730.9,437.8244,20.924253,10038.188,10571
1943-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1943-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1943-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1943-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1943-10-01T00:00:00Z,5.2179494,0,234,351.40146,18.745705,10038.188,10571
1943-11-01T00:00:00Z,18.895874,0,259.1,1418.2177,37.65923,10038.188,10571
1943-12-01T00:00:00Z,0.15257803,0,94.5,8.716824,2.9524267,10038.188,10571
1944-01-01T00:00:00Z,19.579224,0,258,1411.2186,37.56619,10038.188,10571
1944-02-01T00:00:00Z,8.533864,0,169.8,491.09042,22.16056,10038.188,10571
1944-03-01T00:00:00Z,0.71442187,0,201.8,73.581955,8.577992,10038.188,10571
1944-04-01T00:00:00Z,5.7634478,0,440.7,600.28326,24.500679,10038.188,10571
1944-05-01T00:00:00Z,0.01499351,0,66.1,0.7140206,0.8449974,10038.188,10571
1944-06-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1944-07-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1944-08-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1944-09-01T00:00:00Z,0,0,0,0,0,10038.188,10571
1944-10-01T00:00:00Z,2.49E-04,0,2.1000001,4.85E-04,0.022012277,10038.188,10571
1944-11-01T00:00:00Z,152.4812,0,592.5,19134.395,138.32713,10038.188,10571
1944-12-01T00:00:00Z,37.832592,0,260.7,2412.7083,49.119324,10038.188,10571
1945-01-01T00:00:00Z,3.1914446,0,130.6,178.26886,13.351736,10038.188,10571
1945-02-01T00:00:00Z,85.36301,0,346.7,6463.416,80.39538,10038.188,10571
1945-03-01T00:00:00Z,37.50227,0,275.2,2804.6409,52.95886,10038.188,10571
1945-04-01T00:00:00Z,2.2471817,0,484.4,613.9248,24.777506,10038.188,10571
